	PlaceTest	DateTest	Rate	TextRate	HourTest	Sex	MaritalStatus	Education	Hometown	Neighborhood	Approved	AllRate	HasTextRate	Month	Year
235	1	2017-09-01	5.25	1.5	2	1	4	9	Sete Lagoas 	Centro	1	6.75	1	9	2017
236	1	2017-01-14	5.25	1.5	2	2	1	3	Sete Lagoas	Centro 	1	6.75	1	1	2017
237	1	2017-01-17	5.25	1.5	1	1	1	9	Curvelo	Nossa Senhora do Carmo	1	6.75	1	1	2017
238	1	2017-01-17	5.25	1.5	1	2	4	3	Sete Lagoas	Santa Rita de Cássia	1	6.75	1	1	2017
239	1	2017-01-17	5.25	1.5	1	2	4	3	Curvelo	Progresso	1	6.75	1	1	2017
240	1	2017-01-14	5.25	1.5	2	2	4	9	acopiara	Jardim Cambuí	1	6.75	1	1	2017
241	1	2017-01-16	5.25	1.5	2	1	4	3	CURVELO	Santo Antônio	1	6.75	1	1	2017
242	1	2017-01-16	5.15	1.4	1	1	1	3	Belo horizonte	São Paulo 	1	6.550000000000001	1	1	2017
243	1	2017-02-01	5.15	1.4	1	2	4	3	Paraopeba	Centro	1	6.550000000000001	1	2	2017
244	1	2017-01-17	5.15	1.4	1	1	4	3	VILA VELHA	Santo Antônio	1	6.550000000000001	1	1	2017
245	1	2017-07-01	5.15	1.4	2	2	1	3	Sete lagoas	Nova Cidade	1	6.550000000000001	1	7	2017
246	1	2017-01-15	5.15	1.4	1	2	1	3	Santa do riacho 	Progresso	1	6.550000000000001	1	1	2017
247	1	2017-01-15	4.95	1.2	2	2	4	3	sete lagoas	Santo Antônio	0	6.15	1	1	2017
248	1	2017-08-01	4.95	1.2	1	1	4	3	Sete Lagoas	Indústrias II	0	6.15	1	8	2017
249	1	2017-01-17	4.75	1.0	1	1	4	3	Governador Valadares	Centro	0	5.75	1	1	2017
250	2	2017-02-01	7.15	2.4	2	2	4	3	Laguna Carapã	Vila Toscana	1	9.55	1	2	2017
251	2	2017-01-16	7.0	1.5	1	1	4	8	CAARAPÓ	IRMÃ DANIELA	1	8.5	1	1	2017
252	2	2017-10-01	6.95	2.2	1	2	4	4	São José dos Campos	Jardim Guaicurus	1	9.15	1	10	2017
253	2	2017-10-01	6.6	2.1	2	1	4	8	Dourados	Jardim Água Boa	1	8.7	1	10	2017
254	2	2017-08-01	6.6	1.6	2	1	4	9	Dourados	Parque Alvorada	1	8.2	1	8	2017
255	2	2017-10-01	6.45	2.2	2	2	4	9	Coxim	Vila Alba	1	8.65	1	10	2017
256	2	2017-01-14	6.4	1.4	2	1	4	9	Ivinhema	Jardim Caramuru	1	7.800000000000001	1	1	2017
257	2	2017-01-14	6.35	1.6	1	1	4	9	Dourados	Centro	1	7.949999999999999	1	1	2017
258	2	2017-09-01	6.3	1.8	2	1	1	3	eldorado	Jardim Novo Horizonte	1	8.1	1	9	2017
259	2	2017-03-01	6.3	1.8	2	2	4	3	ARAL MOREIRA	Jardim Água Boa	1	8.1	1	3	2017
260	2	2017-05-01	6.25	2.0	2	2	4	9	Fátima do Sul	Jardim Colibri	1	8.25	1	5	2017
261	2	2017-01-14	6.2	1.7	1	1	4	9	São Bernardo do campo  	Altos do Indaiá	1	7.9	1	1	2017
262	2	2017-05-01	6.15	1.9	2	1	1	3	dourados ms	jardim santa terra	1	8.05	1	5	2017
263	2	2017-03-01	6.15	1.9	1	1	1	3	Ivinhema	Jardim América	1	8.05	1	3	2017
264	2	2017-01-16	6.15	1.4	2	1	1	3	Dourados	Jardim Itaipú	1	7.550000000000001	1	1	2017
265	2	2017-09-01	6.05	2.3	2	2	1	9	CAARAPÓ	Jardim das Primaveras	1	8.35	1	9	2017
266	2	2017-10-01	6.0	2.0	2	1	4	8	BELA VISTA DA CAROBA	Conjunto Residencial Monte Carlo	1	8.0	1	10	2017
267	2	2017-01-14	5.95	1.7	1	1	4	9	Glória de Dourados	Centro	1	7.65	1	1	2017
268	2	2017-06-01	5.9	1.4	1	2	4	3	Frei Paulo	Zona Rural	1	7.300000000000001	1	6	2017
269	2	2017-05-01	5.85	2.1	1	1	4	3	PONTA PORA	Vila erondina	1	7.949999999999999	1	5	2017
270	2	2017-01-13	5.85	2.1	2	2	4	8	DOURADOS	Jardim Flórida	1	7.949999999999999	1	1	2017
271	2	2017-02-01	5.85	1.6	2	2	1	3	DOURADOS	Campo Dourado	1	7.449999999999999	1	2	2017
272	2	2017-07-01	5.85	1.6	2	1	4	8	Querência do Norte	Vila Aurora	1	7.449999999999999	1	7	2017
273	2	2017-01-16	5.85	1.6	2	2	4	3	Rio brilhante	Vila Guarani	1	7.449999999999999	1	1	2017
274	2	2017-12-01	5.85	1.6	1	1	1	8	CAARAPO	JARDIM OLIVEIRA I I	1	7.449999999999999	1	12	2017
275	2	2017-01-13	5.75	2.0	2	1	4	8	Salto Grande	Vila Planalto	1	7.75	1	1	2017
276	2	2017-12-01	5.75	1.5	2	1	4	3	itapora	Jardim Santa Maria	1	7.25	1	12	2017
277	2	2017-12-01	5.75	1.5	2	1	4	3	CAMPO GRANDE	Parque Alvorada	1	7.25	1	12	2017
278	2	2017-01-14	5.65	1.9	2	2	2	3	PARANHOS MS	Jardim Colibri	1	7.550000000000001	1	1	2017
279	2	2017-10-01	5.65	1.4	1	1	1	3	Dourados	jardim girassol	1	7.050000000000001	1	10	2017
280	2	2017-10-01	5.6	1.6	2	1	1	3	dourados	Centro	1	7.199999999999999	1	10	2017
281	2	2017-10-01	5.6	1.6	1	1	1	3	itaporã	sao jose	1	7.199999999999999	1	10	2017
282	2	2017-07-01	5.55	1.3	2	2	3	3	DOURADOS	Vila Esperança	1	6.85	1	7	2017
283	2	2017-01-16	5.5	1.5	2	2	1	8	são paulo	Jardim Ayde	1	7.0	1	1	2017
284	2	2017-01-15	5.5	1.5	2	1	1	3	Batayporã	Centro	1	7.0	1	1	2017
285	2	2017-12-01	5.45	1.7	2	2	4	8	ASSIS	Tranchão	1	7.15	1	12	2017
286	2	2017-12-01	5.45	1.7	2	2	3	3	Campo Grande	Jardim América	1	7.15	1	12	2017
287	2	2017-09-01	5.4	1.4	1	1	4	3	Dourados	Altos do Indaiá	1	6.800000000000001	1	9	2017
288	2	2017-01-16	5.4	1.4	2	1	4	8	BISSORÃ	Kitnet 02	1	6.800000000000001	1	1	2017
289	2	2017-01-14	5.35	1.6	2	1	1	3	Carmo de Minas	Centro	1	6.949999999999999	1	1	2017
290	2	2017-12-01	5.35	1.6	2	1	1	0	CAARAPÓ	BNH IV PLANO	1	6.949999999999999	1	12	2017
291	2	2017-01-13	5.35	1.6	2	1	4	3	Deodapolis	Jardim Maringá	1	6.949999999999999	1	1	2017
292	2	2017-01-15	5.25	1.5	1	1	4	3	CAARAPÓ	Jardim Jóquei Clube	1	6.75	1	1	2017
293	2	2017-05-01	5.25	1.5	1	1	4	8	Caarapó	Centro	1	6.75	1	5	2017
294	2	2017-01-14	5.05	1.3	2	1	4	3	Dourados	Jardim Paulista	1	6.35	1	1	2017
295	2	2017-12-01	4.95	1.2	2	2	2	3	Guiratinga	Vila Toscana	0	6.15	1	12	2017
296	2	2017-01-13	6.5	2.0	2	1	4	9	Dourados	Centro	1	8.5	1	1	2017
297	2	2017-02-01	6.5	2.0	2	2	1	9	DOURADOS	Alto Maracaju	1	8.5	1	2	2017
298	2	2017-01-15	6.05	1.3	1	1	4	3	maracaju	bairro	1	7.35	1	1	2017
299	2	2017-12-01	6.0	1.5	1	2	4	3	MARACAJU	VILA JUQUITA 	1	7.5	1	12	2017
300	2	2017-01-15	5.85	1.6	1	1	1	3	Maracaju	Cambarai	1	7.449999999999999	1	1	2017
301	2	2017-12-01	5.85	1.6	2	2	4	3	maracaju 	Juquita 	1	7.449999999999999	1	12	2017
302	2	2017-06-01	5.7	1.7	2	2	4	3	Campo Grande	Vila Militar	1	7.4	1	6	2017
303	2	2017-06-01	5.65	1.9	2	1	1	3	Presidente Prudente 	Olidia Rocha 	1	7.550000000000001	1	6	2017
304	2	2017-07-01	5.6	1.6	2	1	4	3	Guia Lopes Da Laguna	floripes	1	7.199999999999999	1	7	2017
305	2	2017-01-16	5.6	1.6	1	1	4	3	maracaju	mercado	1	7.199999999999999	1	1	2017
306	2	2017-12-01	5.55	1.8	2	1	1	3	maracaju	ALTO MARACAJU	1	7.35	1	12	2017
307	2	2017-01-16	5.5	1.5	2	1	4	9	maracaju	juquita	1	7.0	1	1	2017
308	2	2017-08-01	5.45	1.7	2	2	4	3	ASSIS	FAZENDA BARRA DA ERVA	1	7.15	1	8	2017
309	2	2017-12-01	5.35	1.6	2	1	4	8	Maracaju	San raphael	1	6.949999999999999	1	12	2017
310	2	2017-02-01	5.25	1.5	1	2	4	3	Campo Grande	DISTRITO DE VISTA ALEGRE	1	6.75	1	2	2017
311	2	2017-08-01	5.25	1.5	2	1	4	3	Caarapó	Vila Prateada 	1	6.75	1	8	2017
312	2	2017-12-01	5.25	1.5	2	1	4	3	Maracajú	Centro	1	6.75	1	12	2017
313	2	2017-01-15	5.15	1.4	2	1	4	9	Sto Augusto	Paraguay	1	6.550000000000001	1	1	2017
314	2	2017-09-01	5.15	1.4	2	1	4	3	Itaporã	Juquita	1	6.550000000000001	1	9	2017
315	2	2017-01-13	5.1	1.1	2	1	1	3	Cassilândia	Margarida	1	6.199999999999999	1	1	2017
316	2	2017-01-14	5.1	1.1	2	2	2	3	FATIMA DO SUL	VILA ANGELICA II	1	6.199999999999999	1	1	2017
317	3	2017-01-16	6.95	1.7	2	1	4	8	Capitão Poço	Tatajuba	1	8.65	1	1	2017
318	3	2017-01-16	6.85	1.6	1	2	1	8	Capanema	Areia Branca	1	8.45	1	1	2017
319	3	2017-01-13	6.6	2.1	1	1	4	8	CAPANEMA	Km 15	1	8.7	1	1	2017
320	3	2017-01-16	6.6	1.6	2	2	4	0	São Miguel do guamá 	São manoel	1	8.2	1	1	2017
321	3	2017-08-01	6.4	1.9	2	1	2	3	BELÉM	Centro	1	8.3	1	8	2017
322	3	2017-01-15	6.3	1.8	1	2	4	8	BELÉM	Centro	1	8.1	1	1	2017
323	3	2017-01-16	5.8	1.8	1	2	4	4	capanema	Três de Maio	1	7.6	1	1	2017
324	3	2017-01-16	5.75	1.5	1	1	4	3	Capanema	Centro	1	7.25	1	1	2017
325	3	2017-01-16	5.7	1.7	2	2	4	8	Castanhal	Caiçara	1	7.4	1	1	2017
326	3	2017-01-16	5.7	1.7	1	2	4	9	Belém	Dom joão VI	1	7.4	1	1	2017
327	3	2017-01-16	5.7	1.7	2	2	4	9	Tomé-Açu	Vila Forquilha	1	7.4	1	1	2017
328	3	2017-01-16	5.65	1.9	1	2	4	8	BRAGANÇA	Zona Rural	1	7.550000000000001	1	1	2017
329	3	2017-01-15	5.65	1.4	2	1	1	8	Belém	Centro	1	7.050000000000001	1	1	2017
330	3	2017-01-15	5.55	1.8	1	2	1	3	belem	Centro	1	7.35	1	1	2017
331	3	2017-07-01	5.55	1.8	2	1	4	8	Capanema	Centro	1	7.35	1	7	2017
332	3	2017-01-14	5.5	1.5	2	1	4	3	ARAPIRACA	Centro	1	7.0	1	1	2017
333	3	2017-01-16	5.5	1.5	2	2	4	3	capanema	Igrejinha	1	7.0	1	1	2017
334	3	2017-08-01	5.45	1.7	1	1	4	3	Primavera	Centro	1	7.15	1	8	2017
335	3	2017-01-16	5.4	1.4	2	2	1	3	CAPANEMA	Centro	1	6.800000000000001	1	1	2017
336	3	2017-01-16	5.4	1.4	2	2	4	3	CASTANHAL	Areia Branca	1	6.800000000000001	1	1	2017
337	3	2017-05-01	5.4	1.4	1	1	4	3	Belém 	centro	1	6.800000000000001	1	5	2017
338	3	2017-09-01	5.35	1.6	2	1	4	9	Barreiras	São Pedro São Paulo	1	6.949999999999999	1	9	2017
339	3	2017-01-16	5.25	1.5	2	2	4	0	Primavera	Pissareira	1	6.75	1	1	2017
340	3	2017-01-15	5.25	1.5	1	2	4	3	Capanema	Zona rural	1	6.75	1	1	2017
341	3	2017-12-01	5.25	1.5	2	2	4	9	Belem 	Areia Branca	1	6.75	1	12	2017
342	3	2017-01-15	5.15	1.4	2	2	1	3	Santa Luzia do pará	Primeira	1	6.550000000000001	1	1	2017
343	3	2017-01-16	5.05	1.3	1	2	4	3	capanema	Centro	1	6.35	1	1	2017
344	3	2017-06-01	4.85	1.1	1	1	4	3	tracuateua	tracuateua 	0	5.949999999999999	1	6	2017
345	3	2017-05-01	4.75	1.0	1	1	1	3	Capanema	Igrejinha	0	5.75	1	5	2017
346	3	2017-01-15	7.05	1.8	2	1	3	3	Belém	Centro	1	8.85	1	1	2017
347	3	2017-01-15	6.9	1.4	2	1	2	8	BELEM	CRUZEIRO	1	8.3	1	1	2017
348	3	2017-12-01	6.75	2.0	1	1	4	0	capitão poço	CENTRO	1	8.75	1	12	2017
349	3	2017-01-13	6.7	2.2	1	1	4	6	Belem	Mangueirão	1	8.9	1	1	2017
350	3	2017-07-01	6.7	1.7	1	1	1	3	Castanhal 	Estrela	1	8.4	1	7	2017
351	3	2017-01-13	6.55	2.3	2	1	4	3	belem	Coqueiro	1	8.85	1	1	2017
352	3		6.55	2.3	0	0	0	0			1	8.85	1	0	0
353	3	2017-09-01	6.55	1.8	1	1	4	8	MARAPANIM	Marco	1	8.35	1	9	2017
354	3	2017-07-01	6.55	1.8	1	1	4	8	BELÉM	Pedreira	1	8.35	1	7	2017
355	3	2017-12-01	6.55	1.8	1	1	4	9	MOJU	Cremação	1	8.35	1	12	2017
356	3	2017-08-01	6.55	1.8	1	2	4	9	Castanhal	Saudade II	1	8.35	1	8	2017
357	3	2017-12-01	6.45	1.7	2	1	1	8	Belém	Nazaré	1	8.15	1	12	2017
358	3	2017-07-01	6.45	1.7	1	2	4	8	Ananindeua	Batista Campos	1	8.15	1	7	2017
359	3	2017-01-15	6.45	1.7	1	1	4	9	Belém	Levilândia	1	8.15	1	1	2017
360	3	2017-01-14	6.45	1.7	2	1	4	9	belem	mangueira	1	8.15	1	1	2017
361	3	2017-09-01	6.4	1.9	1	2	1	4	LUZILÃNDIA	Pedreira	1	8.3	1	9	2017
362	3	2017-06-01	6.4	1.9	2	2	4	0	Belem	Maguari	1	8.3	1	6	2017
363	3	2017-01-13	6.3	1.8	1	2	4	4	Santa izabel do Pará 	Nova Brasília 	1	8.1	1	1	2017
364	3	2017-01-13	6.3	1.8	2	2	4	8	BELÉM	Centro	1	8.1	1	1	2017
365	3	2017-01-14	6.3	1.3	2	1	4	9	belem	Marambaia	1	7.6	1	1	2017
366	3	2017-01-13	6.25	2.5	2	2	1	6	BELÉM	Mangueirão	1	8.75	1	1	2017
367	3	2017-01-13	6.2	2.2	1	2	4	8	Ananindeua	Marambaia	1	8.4	1	1	2017
368	3	2017-07-01	6.2	1.7	1	1	4	4	Belém	Batista Campos	1	7.9	1	7	2017
369	3	2017-12-01	6.2	1.7	1	2	4	3	ACARÁ	ZONA RURAL	1	7.9	1	12	2017
370	3		6.2	1.7	0	0	0	0			1	7.9	1	0	0
371	3	2017-09-01	6.15	1.4	1	1	1	8	BELEM	ZONA RURAL	1	7.550000000000001	1	9	2017
372	3	2017-07-01	6.1	1.6	2	1	4	3	SANTARÉM	Atalaia	1	7.699999999999999	1	7	2017
373	3	2017-01-14	6.1	1.6	1	2	4	8	Santa Maria 	Zona Rural	1	7.699999999999999	1	1	2017
374	3	2017-09-01	6.05	1.8	2	1	1	0	São Miguel do Guama	Saudade	1	7.85	1	9	2017
375	3	2017-09-01	6.05	1.8	1	2	4	8	Belém	Tapanã (Icoaraci)	1	7.85	1	9	2017
376	3	2017-09-01	6.0	2.0	1	2	4	8	Castanhal	Ianetama	1	8.0	1	9	2017
377	3		6.0	1.5	0	0	0	0			1	7.5	1	0	0
378	3	2017-01-14	6.0	1.5	2	1	4	3	BAIÃO	NOVO	1	7.5	1	1	2017
379	3	2017-01-15	6.0	1.5	1	1	4	9	Belém	Chapéu Virado (Mosqueiro)	1	7.5	1	1	2017
380	3	2017-01-15	6.0	1.5	1	1	1	8	Belém 	Guanabara	1	7.5	1	1	2017
381	3	2017-01-13	5.95	1.7	1	1	4	3	PORTEL	Cidade Nova	1	7.65	1	1	2017
382	3	2017-12-01	5.95	1.7	1	2	1	8	Santarém	Triângulo	1	7.65	1	12	2017
383	3	2017-05-01	5.9	1.4	1	2	1	8	OEIRAS	Cidade Nova	1	7.300000000000001	1	5	2017
384	3	2017-05-01	5.8	1.8	1	1	4	8	Santa Isabel do Pará	Centro	1	7.6	1	5	2017
385	3	2017-09-01	5.8	1.3	1	1	1	3	Santa Izabel do Pará	Triângulo	1	7.1	1	9	2017
386	3	2017-09-01	5.75	1.5	1	2	4	3	Santa isabel	Centro	1	7.25	1	9	2017
387	3	2017-12-01	5.7	1.7	1	2	4	8	Baião	guamá	1	7.4	1	12	2017
388	3	2017-08-01	5.7	1.7	2	1	4	3	Belém	Betania	1	7.4	1	8	2017
389	3	2017-07-01	5.7	1.7	1	2	4	3	Belém	Centro	1	7.4	1	7	2017
390	3	2017-01-16	5.7	1.7	2	1	4	0	santa iazabel do Pará	Centro	1	7.4	1	1	2017
391	3	2017-05-01	5.7	1.7	2	1	4	3	BELÉM	ARATANHA	1	7.4	1	5	2017
392	3	2017-07-01	5.7	1.7	2	2	4	8	Toyohashi - aichi	Reduto	1	7.4	1	7	2017
393	3		5.65	1.9	0	0	0	0			1	7.550000000000001	1	0	0
394	3	2017-01-13	5.65	1.9	1	1	4	8	ANANINDEUA	Distrito Industrial	1	7.550000000000001	1	1	2017
395	3	2017-01-14	5.65	1.9	1	2	4	9	Belém	Agulha (Icoaraci)	1	7.550000000000001	1	1	2017
396	3	2017-01-15	5.65	1.4	1	2	4	3	Santa Izabel do Pará	Centro	1	7.050000000000001	1	1	2017
397	3	2017-07-01	5.6	1.6	1	1	4	3	bragança	são francisco	1	7.199999999999999	1	7	2017
398	3	2017-01-13	5.55	1.8	1	1	4	8	Belém	Águas Lindas	1	7.35	1	1	2017
399	3	2017-01-15	5.5	1.5	1	2	1	3	BELÉM	Cidade Nova	1	7.0	1	1	2017
400	3	2017-09-01	5.5	1.5	2	2	2	3	Belém	Novamarituba	1	7.0	1	9	2017
401	3	2017-05-01	5.45	1.7	2	2	4	3	Santa Izabel do Pará 	Rural	1	7.15	1	5	2017
402	3	2017-01-14	5.45	1.7	1	2	4	8	Laranjal do Jari	Caiçara	1	7.15	1	1	2017
403	3	2017-12-01	5.45	1.7	1	2	4	3	Belém 	Murinim	1	7.15	1	12	2017
404	3	2017-07-01	5.4	1.4	1	2	1	3	belem	Pedreira	1	6.800000000000001	1	7	2017
405	3	2017-08-01	5.4	1.4	1	2	1	8	Belém	Terra Firme	1	6.800000000000001	1	8	2017
406	3	2017-12-01	5.35	1.6	2	1	4	3	Belém	Parque Verde	1	6.949999999999999	1	12	2017
407	3	2017-01-13	5.35	1.6	1	2	4	3	Acará	guarumã	1	6.949999999999999	1	1	2017
408	3	2017-12-01	5.35	1.6	2	2	4	8	Belém	Decouville	1	6.949999999999999	1	12	2017
409	3	2017-01-16	5.35	1.6	1	2	4	8	Belém	Pratinha (Icoaraci)	1	6.949999999999999	1	1	2017
410	3	2017-09-01	5.3	1.3	1	2	4	3	BELEM	Marco	1	6.6	1	9	2017
411	3	2017-01-13	5.3	1.3	2	2	4	9	BELÉM	Pedreira	1	6.6	1	1	2017
412	3	2017-05-01	5.25	1.5	1	1	4	3	belem	Centro	1	6.75	1	5	2017
413	3	2017-01-15	5.25	1.5	1	2	4	8	SANTA IZABEL/PA	Centro	1	6.75	1	1	2017
414	3	2017-05-01	5.25	1.5	2	2	4	3	Belém	Maracangalha	1	6.75	1	5	2017
415	3	2017-01-15	5.15	1.4	1	2	2	3	Belém PA	Pau Darco	1	6.550000000000001	1	1	2017
416	3	2017-01-16	5.05	1.3	1	1	1	8	CUIABÁ	Mosqueiro	1	6.35	1	1	2017
417	3	2017-05-01	5.05	1.3	2	2	4	3	Belem	Centro	1	6.35	1	5	2017
418	4	2017-10-01	7.8	2.3	1	1	1	8	FORTALEZA	CENTRO	1	10.1	1	10	2017
419	4	2017-01-15	7.8	1.8	1	1	4	8	Alagoa Grande	Centro	1	9.6	1	1	2017
420	4	2017-01-15	7.25	2.0	1	1	4	9	Barbalha	Jardim Paulistano	1	9.25	1	1	2017
421	4	2017-05-01	7.0	1.5	1	1	4	3	Guarabira 	Centro	1	8.5	1	5	2017
422	4	2017-01-14	6.85	1.6	2	2	4	8	natal	Centro	1	8.45	1	1	2017
423	4	2017-01-17	6.7	1.7	1	1	1	6	GUARABIRA	PRIMAVERA	1	8.4	1	1	2017
424	4	2017-01-14	6.45	1.7	2	1	4	0	Campina Grande	Centro	1	8.15	1	1	2017
425	4	2017-01-14	6.45	1.7	2	1	1	4	ARAÇAGI	Centro	1	8.15	1	1	2017
426	4	2017-12-01	6.4	1.9	1	1	4	3	Aurora	Centro	1	8.3	1	12	2017
427	4	2017-10-01	6.4	1.9	2	2	4	8	Alagoa grande	Centro	1	8.3	1	10	2017
428	4	2017-08-01	6.4	1.4	2	1	1	3	TABOÃO DA SERRA	POVOADO	1	7.800000000000001	1	8	2017
429	4	2017-10-01	6.35	1.6	1	2	4	9	Alagoinha	Sitio	1	7.949999999999999	1	10	2017
430	4	2017-01-15	6.25	1.5	1	1	1	3	Campina Grande 	Rural	1	7.75	1	1	2017
431	4	2017-01-17	6.2	1.7	1	1	4	3	Paraíba 	Manoel Raimundo 	1	7.9	1	1	2017
432	4	2017-01-15	6.1	2.1	2	2	1	3	Esperança	CENTRO	1	8.2	1	1	2017
433	4	2017-09-01	6.1	1.6	2	1	4	3	João Pessoa	Centro	1	7.699999999999999	1	9	2017
434	4	2017-10-01	6.05	1.8	1	1	4	3	Jacaraú	zona rural	1	7.85	1	10	2017
435	4	2017-01-17	6.05	1.8	2	1	4	3	ALAGOA GRANDE	CENTRO	1	7.85	1	1	2017
436	4	2017-09-01	6.0	2.0	1	1	4	3	Guarabira	Zona Rural	1	8.0	1	9	2017
437	4	2017-01-14	5.95	2.2	1	2	1	3	guarabira	agnaldo veloso borges	1	8.15	1	1	2017
438	4	2017-01-14	5.95	2.2	2	2	4	8	Mamanguape	Rural	1	8.15	1	1	2017
439	4	2017-09-01	5.95	1.7	1	1	1	9	Alagoa grande	Povoado - centro 	1	7.65	1	9	2017
440	4	2017-12-01	5.95	1.7	1	2	4	8	Areia	Centro	1	7.65	1	12	2017
441	4	2017-01-13	5.95	1.7	2	1	1	8	Sousa	Centro	1	7.65	1	1	2017
442	4	2017-01-16	5.95	1.7	1	1	4	3	Guarabira	Centro	1	7.65	1	1	2017
443	4	2017-01-14	5.95	1.2	2	1	1	3	Esperança	Centro	1	7.15	1	1	2017
444	4	2017-09-01	5.85	2.1	2	1	1	3	Guarabira	Centro	1	7.949999999999999	1	9	2017
445	4	2017-12-01	5.8	1.8	1	2	4	9	Esperança	Centro	1	7.6	1	12	2017
446	4	2017-01-15	5.8	1.8	1	2	4	3	joao pessoa	Alto da Boa Vista	1	7.6	1	1	2017
447	4	2017-09-01	5.75	2.0	2	1	1	3	JOAO PESSOA	Zona Rural	1	7.75	1	9	2017
448	4	2017-01-14	5.7	1.7	1	2	4	3	ALAGOA GRANDE	zona Rural	1	7.4	1	1	2017
449	4	2017-01-13	5.7	1.7	2	1	4	3	GUARABIRA	CENTRO	1	7.4	1	1	2017
450	4	2017-10-01	5.65	1.9	1	2	4	9	Solânea	Centro	1	7.550000000000001	1	10	2017
451	4	2017-01-13	5.6	1.6	2	1	1	3	Mari	centro	1	7.199999999999999	1	1	2017
452	4	2017-01-17	5.6	1.6	1	2	4	8	Pilões	Centro	1	7.199999999999999	1	1	2017
453	4	2017-01-17	5.6	1.6	1	2	4	0	Alagoa grande	Centro	1	7.199999999999999	1	1	2017
454	4	2017-12-01	5.4	0.9	2	2	4	3	Alagoa Grande	centro	1	6.300000000000001	1	12	2017
455	4	2017-08-01	5.3	1.3	1	1	4	3	Alagoa Grande	Povoado	1	6.6	1	8	2017
456	4	2017-01-15	5.3	1.3	1	1	4	3	juarez tavora	conjunto	1	6.6	1	1	2017
457	4	2017-10-01	5.25	1.5	1	2	1	9	ALAGOA GRANDE	CONJUNTO GERALDO MARQUES BEZERRA	1	6.75	1	10	2017
458	4	2017-01-17	5.25	1.0	1	1	1	3	João Pessoa	Centro	1	6.25	1	1	2017
459	4	2017-07-01	5.1	1.1	1	2	4	3	joão pessoa	Centro	1	6.199999999999999	1	7	2017
460	4	2017-01-17	5.0	1.0	1	2	4	3	São João de Meriti 	Centro 	1	6.0	1	1	2017
461	4	2017-01-15	4.85	1.1	2	2	1	3	Alagoa Grande	Centro	0	5.949999999999999	1	1	2017
462	4	2017-10-01	7.9	2.4	1	2	4	3	BRASILIA	Estados	1	10.3	1	10	2017
463	4	2017-12-01	7.55	2.3	1	1	1	8	CAMPINA GRANDE	Jardim Oceania	1	9.85	1	12	2017
464	4	2017-01-15	7.5	2.5	2	2	1	8	joão pessoa	José Américo de Almeida	1	10.0	1	1	2017
465	4	2017-01-17	6.85	1.6	1	1	4	8	Boa Vista	Estados	1	8.45	1	1	2017
466	4	2017-10-01	6.55	1.8	1	1	4	3	NATAL	MANGABEIRA VII	1	8.35	1	10	2017
467	4	2017-12-01	6.5	2.5	1	1	4	3	Cajazeiras	Esperança	1	9.0	1	12	2017
468	4	2017-10-01	6.5	2.0	1	1	4	3	João pessoa	Cruz das Armas	1	8.5	1	10	2017
469	4	2017-07-01	6.5	1.5	1	1	1	8	Alexandria	Intermares	1	8.0	1	7	2017
470	4	2017-05-01	6.45	2.2	2	1	4	4	João Pessoa 	Castelo Branco	1	8.65	1	5	2017
471	4	2017-01-17	6.45	1.7	1	2	1	4	Catolé do Rocha	Jardim Oceania	1	8.15	1	1	2017
472	4	2017-05-01	6.45	1.7	2	1	2	3	Nova Iguaçu	Bancários	1	8.15	1	5	2017
473	4	2017-08-01	6.45	1.7	2	1	4	3	João Pessoa	Cabo Branco	1	8.15	1	8	2017
474	4	2017-01-13	6.25	1.5	1	2	4	8	João Pessoa	Mangabeira	1	7.75	1	1	2017
475	4	2017-05-01	6.25	1.5	1	1	1	8	Rio de janeiro	Jardim São Paulo	1	7.75	1	5	2017
476	4	2017-01-15	6.2	1.7	1	2	1	9	SUMÉ	Cristo Redentor	1	7.9	1	1	2017
477	4	2017-01-15	6.15	1.4	2	1	4	8	itabaiana	Centro	1	7.550000000000001	1	1	2017
478	4	2017-05-01	6.15	1.4	2	1	4	3	João Pessoa	Centro	1	7.550000000000001	1	5	2017
479	4	2017-01-15	6.1	1.6	1	1	1	8	BOQUEIRAO	Pedro Gondim	1	7.699999999999999	1	1	2017
480	4	2017-01-15	6.05	1.8	2	2	4	8	Bonito de Santa Fe	Indústrias	1	7.85	1	1	2017
481	4	2017-12-01	6.05	1.8	2	2	4	9	araruna	Mata de chica 	1	7.85	1	12	2017
482	4	2017-12-01	6.0	2.0	2	1	4	8	Picuí	Centro	1	8.0	1	12	2017
483	4	2017-09-01	5.95	1.7	2	1	4	3	cruz do espirito santo	CENTRO	1	7.65	1	9	2017
484	4	2017-09-01	5.95	1.7	2	1	4	3	CABEDELO 	Centro	1	7.65	1	9	2017
485	4	2017-05-01	5.9	1.4	1	1	1	3	Rio de Janeiro	Costa e Silva	1	7.300000000000001	1	5	2017
486	4	2017-01-14	5.9	1.4	2	1	4	8	João Pessoa	Treze de Maio	1	7.300000000000001	1	1	2017
487	4	2017-05-01	5.85	1.6	2	1	4	8	JOÃO PESSOA	Oitizeiro	1	7.449999999999999	1	5	2017
488	4	2017-01-14	5.85	1.6	1	1	4	3	JOAO PESSOA	Gramame	1	7.449999999999999	1	1	2017
